start,end,duration_hours
2019-10-04 13:05:00,2019-10-04 14:35:00,1.5
2019-10-04 14:40:00,2019-10-04 20:50:00,6.166666666666667
2019-10-04 20:55:00,2019-10-05 01:50:00,4.916666666666667
2019-10-05 01:55:00,2019-10-05 02:40:00,0.75
2019-10-05 02:45:00,2019-10-05 02:50:00,0.08333333333333333
2019-10-05 02:55:00,2019-10-05 04:15:00,1.3333333333333333
2019-10-05 04:20:00,2019-10-05 06:50:00,2.5
2019-10-05 06:55:00,2019-10-05 07:40:00,0.75
2019-10-05 07:45:00,2019-10-05 09:50:00,2.0833333333333335
2019-10-05 09:55:00,2019-10-05 12:25:00,2.5
2019-10-05 13:35:00,2019-10-08 18:35:00,77.0
2019-10-08 18:40:00,2019-10-10 12:45:00,42.083333333333336
2019-10-10 13:20:00,2019-10-11 12:45:00,23.416666666666668
2019-10-11 13:15:00,2019-10-12 12:15:00,23.0
2019-10-12 13:50:00,2019-10-13 12:40:00,22.833333333333332
2019-10-13 13:35:00,2019-10-13 14:30:00,0.9166666666666666
2019-10-13 14:45:00,2019-10-13 19:35:00,4.833333333333333
2019-10-13 19:40:00,2019-10-13 22:50:00,3.1666666666666665
2019-10-13 22:55:00,2019-10-13 23:00:00,0.08333333333333333
2019-10-13 23:20:00,2019-10-13 23:30:00,0.16666666666666666
2019-10-14 00:00:00,2019-10-14 00:05:00,0.08333333333333333
2019-10-14 00:10:00,2019-10-14 00:15:00,0.08333333333333333
2019-10-14 00:20:00,2019-10-14 00:45:00,0.4166666666666667
2019-10-14 00:50:00,2019-10-14 01:05:00,0.25
2019-10-14 01:10:00,2019-10-14 01:15:00,0.08333333333333333
2019-10-14 01:20:00,2019-10-14 01:30:00,0.16666666666666666
2019-10-14 01:35:00,2019-10-14 12:20:00,10.75
2019-10-14 13:55:00,2019-10-14 19:05:00,5.166666666666667
2019-10-14 19:10:00,2019-10-15 06:15:00,11.083333333333334
2019-10-15 06:25:00,2019-10-15 12:20:00,5.916666666666667
2019-10-15 14:00:00,2019-10-16 03:10:00,13.166666666666666
2019-10-16 03:15:00,2019-10-16 12:35:00,9.333333333333334
2019-10-16 13:50:00,2019-10-16 19:30:00,5.666666666666667
2019-10-16 19:40:00,2019-10-17 12:20:00,16.666666666666668
2019-10-17 14:25:00,2019-10-17 15:20:00,0.9166666666666666
2019-10-17 15:25:00,2019-10-17 16:05:00,0.6666666666666666
2019-10-17 16:15:00,2019-10-17 16:20:00,0.08333333333333333
2019-10-17 16:30:00,2019-10-17 17:05:00,0.5833333333333334
2019-10-17 17:15:00,2019-10-17 17:25:00,0.16666666666666666
2019-10-17 17:35:00,2019-10-17 18:05:00,0.5
2019-10-17 18:15:00,2019-10-17 18:35:00,0.3333333333333333
2019-10-17 18:40:00,2019-10-17 19:30:00,0.8333333333333334
2019-10-17 19:35:00,2019-10-17 19:45:00,0.16666666666666666
2019-10-17 19:50:00,2019-10-17 20:25:00,0.5833333333333334
2019-10-17 20:30:00,2019-10-17 21:00:00,0.5
2019-10-17 21:05:00,2019-10-17 21:20:00,0.25
2019-10-17 21:25:00,2019-10-17 22:40:00,1.25
2019-10-17 22:45:00,2019-10-17 23:20:00,0.5833333333333334
2019-10-17 23:30:00,2019-10-18 03:15:00,3.75
2019-10-18 03:20:00,2019-10-18 09:00:00,5.666666666666667
2019-10-18 09:10:00,2019-10-18 09:35:00,0.4166666666666667
2019-10-18 09:40:00,2019-10-18 09:50:00,0.16666666666666666
2019-10-18 10:00:00,2019-10-18 10:10:00,0.16666666666666666
2019-10-18 10:15:00,2019-10-18 10:20:00,0.08333333333333333
2019-10-18 10:25:00,2019-10-18 10:45:00,0.3333333333333333
2019-10-18 11:00:00,2019-10-18 11:05:00,0.08333333333333333
2019-10-18 11:45:00,2019-10-18 11:50:00,0.08333333333333333
2019-10-18 13:40:00,2019-10-18 14:40:00,1.0
2019-10-18 14:45:00,2019-10-18 17:00:00,2.25
2019-10-18 17:10:00,2019-10-18 17:20:00,0.16666666666666666
2019-10-18 17:30:00,2019-10-18 17:35:00,0.08333333333333333
2019-10-18 17:40:00,2019-10-18 17:50:00,0.16666666666666666
2019-10-18 17:55:00,2019-10-18 18:30:00,0.5833333333333334
2019-10-18 18:40:00,2019-10-18 18:55:00,0.25
2019-10-18 19:00:00,2019-10-18 19:20:00,0.3333333333333333
2019-10-18 19:25:00,2019-10-18 20:50:00,1.4166666666666667
2019-10-18 20:55:00,2019-10-18 21:25:00,0.5
2019-10-18 21:30:00,2019-10-18 22:25:00,0.9166666666666666
2019-10-18 22:30:00,2019-10-18 23:25:00,0.9166666666666666
2019-10-18 23:30:00,2019-10-18 23:35:00,0.08333333333333333
2019-10-18 23:40:00,2019-10-19 01:50:00,2.1666666666666665
2019-10-19 01:55:00,2019-10-19 02:00:00,0.08333333333333333
2019-10-19 02:05:00,2019-10-19 02:35:00,0.5
2019-10-19 02:40:00,2019-10-19 03:15:00,0.5833333333333334
2019-10-19 03:25:00,2019-10-19 03:35:00,0.16666666666666666
2019-10-19 03:40:00,2019-10-19 03:45:00,0.08333333333333333
2019-10-19 03:50:00,2019-10-19 04:00:00,0.16666666666666666
2019-10-19 04:05:00,2019-10-19 04:10:00,0.08333333333333333
2019-10-19 04:15:00,2019-10-19 04:20:00,0.08333333333333333
2019-10-19 04:30:00,2019-10-19 04:40:00,0.16666666666666666
2019-10-19 04:45:00,2019-10-19 05:30:00,0.75
2019-10-19 05:40:00,2019-10-19 06:40:00,1.0
2019-10-19 06:45:00,2019-10-19 07:05:00,0.3333333333333333
2019-10-19 07:15:00,2019-10-19 08:05:00,0.8333333333333334
2019-10-19 08:10:00,2019-10-19 08:50:00,0.6666666666666666
2019-10-19 09:10:00,2019-10-19 09:20:00,0.16666666666666666
2019-10-19 09:25:00,2019-10-19 12:40:00,3.25
2019-10-19 13:30:00,2019-10-19 14:50:00,1.3333333333333333
2019-10-19 15:15:00,2019-10-19 15:25:00,0.16666666666666666
2019-10-19 15:30:00,2019-10-19 15:35:00,0.08333333333333333
2019-10-19 15:45:00,2019-10-19 17:55:00,2.1666666666666665
2019-10-19 18:00:00,2019-10-19 18:05:00,0.08333333333333333
2019-10-19 18:10:00,2019-10-19 18:45:00,0.5833333333333334
2019-10-19 18:50:00,2019-10-19 21:25:00,2.5833333333333335
2019-10-19 21:30:00,2019-10-20 05:10:00,7.666666666666667
2019-10-20 05:15:00,2019-10-20 05:30:00,0.25
2019-10-20 05:35:00,2019-10-20 06:40:00,1.0833333333333333
2019-10-20 06:45:00,2019-10-20 11:25:00,4.666666666666667
2019-10-20 11:30:00,2019-10-20 14:20:00,2.8333333333333335
2019-10-20 14:25:00,2019-10-20 15:45:00,1.3333333333333333
2019-10-20 15:50:00,2019-10-20 17:30:00,1.6666666666666667
2019-10-20 17:35:00,2019-10-20 18:45:00,1.1666666666666667
2019-10-20 18:50:00,2019-10-20 19:25:00,0.5833333333333334
2019-10-20 19:30:00,2019-10-20 19:45:00,0.25
2019-10-20 19:50:00,2019-10-20 19:55:00,0.08333333333333333
2019-10-20 20:00:00,2019-10-20 20:10:00,0.16666666666666666
2019-10-20 20:15:00,2019-10-20 20:20:00,0.08333333333333333
2019-10-20 20:25:00,2019-10-20 20:50:00,0.4166666666666667
2019-10-20 21:00:00,2019-10-20 21:20:00,0.3333333333333333
2019-10-20 21:25:00,2019-10-20 21:35:00,0.16666666666666666
2019-10-20 21:40:00,2019-10-20 21:45:00,0.08333333333333333
2019-10-20 21:50:00,2019-10-21 12:30:00,14.666666666666666
2019-10-21 12:35:00,2019-10-21 14:10:00,1.5833333333333333
2019-10-21 14:15:00,2019-10-21 19:40:00,5.416666666666667
2019-10-21 19:45:00,2019-10-22 00:00:00,4.25
2019-10-22 00:05:00,2019-10-22 03:35:00,3.5
2019-10-22 03:40:00,2019-10-22 04:40:00,1.0
2019-10-22 04:45:00,2019-10-22 11:35:00,6.833333333333333
2019-10-22 11:45:00,2019-10-22 12:20:00,0.5833333333333334
2019-10-22 12:25:00,2019-10-22 13:35:00,1.1666666666666667
2019-10-22 13:40:00,2019-10-23 01:15:00,11.583333333333334
2019-10-23 01:20:00,2019-10-23 10:45:00,9.416666666666666
2019-10-23 10:50:00,2019-10-23 12:40:00,1.8333333333333333
2019-10-23 13:10:00,2019-10-24 06:55:00,17.75
2019-10-24 07:00:00,2019-10-24 07:15:00,0.25
2019-10-24 07:20:00,2019-10-24 07:35:00,0.25
2019-10-24 07:40:00,2019-10-24 08:55:00,1.25
2019-12-04 16:40:00,2019-12-05 13:15:00,20.583333333333332
2019-12-05 13:25:00,2019-12-05 14:15:00,0.8333333333333334
2019-12-05 14:20:00,2019-12-06 18:40:00,28.333333333333332
2019-12-06 18:45:00,2019-12-07 12:05:00,17.333333333333332
2019-12-07 12:20:00,2019-12-07 12:40:00,0.3333333333333333
2019-12-07 12:45:00,2019-12-11 09:20:00,92.58333333333333
2019-12-11 09:25:00,2019-12-11 22:25:00,13.0
2019-12-11 22:35:00,2019-12-13 09:30:00,34.916666666666664
2019-12-13 09:35:00,2019-12-14 03:00:00,17.416666666666668
2019-12-14 03:05:00,2019-12-20 11:35:00,152.5
2019-12-20 11:40:00,2019-12-20 12:15:00,0.5833333333333334
2019-12-20 12:20:00,2019-12-23 17:10:00,76.83333333333333
2019-12-23 20:25:00,2019-12-23 20:35:00,0.16666666666666666
2020-03-27 23:30:00,2020-03-27 23:40:00,0.16666666666666666
2020-03-27 23:50:00,2020-03-28 12:50:00,13.0
2020-03-28 12:55:00,2020-03-29 13:50:00,24.916666666666668
2020-03-29 13:55:00,2020-03-29 14:00:00,0.08333333333333333
2020-03-29 14:05:00,2020-03-29 14:10:00,0.08333333333333333
2020-03-29 14:15:00,2020-03-29 20:55:00,6.666666666666667
2020-03-29 21:00:00,2020-03-29 22:25:00,1.4166666666666667
2020-03-29 22:30:00,2020-03-30 03:45:00,5.25
2020-03-30 03:50:00,2020-03-30 04:15:00,0.4166666666666667
2020-03-30 04:20:00,2020-03-30 14:40:00,10.333333333333334
2020-03-30 14:45:00,2020-03-31 00:45:00,10.0
2020-03-31 00:50:00,2020-03-31 02:40:00,1.8333333333333333
2020-03-31 02:45:00,2020-03-31 04:55:00,2.1666666666666665
2020-03-31 05:00:00,2020-03-31 05:45:00,0.75
2020-03-31 05:55:00,2020-03-31 14:10:00,8.25
2020-03-31 14:15:00,2020-03-31 17:00:00,2.75
2020-03-31 17:05:00,2020-03-31 17:40:00,0.5833333333333334
2020-03-31 17:55:00,2020-04-01 04:05:00,10.166666666666666
2020-04-01 04:10:00,2020-04-01 06:10:00,2.0
2020-04-01 06:15:00,2020-04-02 04:35:00,22.333333333333332
2020-04-02 04:40:00,2020-04-02 05:05:00,0.4166666666666667
2020-04-02 05:10:00,2020-04-02 05:50:00,0.6666666666666666
2020-04-02 05:55:00,2020-04-02 06:35:00,0.6666666666666666
2020-04-02 06:40:00,2020-04-02 06:50:00,0.16666666666666666
2020-04-02 06:55:00,2020-04-02 07:15:00,0.3333333333333333
2020-04-02 07:20:00,2020-04-02 07:40:00,0.3333333333333333
2020-04-02 07:45:00,2020-04-02 07:50:00,0.08333333333333333
2020-04-02 07:55:00,2020-04-02 08:00:00,0.08333333333333333
2020-04-02 08:05:00,2020-04-02 08:30:00,0.4166666666666667
2020-04-02 08:35:00,2020-04-02 09:45:00,1.1666666666666667
2020-04-02 09:50:00,2020-04-02 10:00:00,0.16666666666666666
2020-04-02 10:05:00,2020-04-02 11:30:00,1.4166666666666667
2020-04-02 11:35:00,2020-04-02 12:35:00,1.0
2020-04-02 12:40:00,2020-04-03 05:10:00,16.5
2020-04-03 05:15:00,2020-04-03 05:40:00,0.4166666666666667
2020-04-03 05:45:00,2020-04-03 06:20:00,0.5833333333333334
2020-04-03 06:25:00,2020-04-03 07:00:00,0.5833333333333334
2020-04-03 07:05:00,2020-04-03 07:45:00,0.6666666666666666
2020-04-03 07:50:00,2020-04-03 12:10:00,4.333333333333333
2020-04-03 12:15:00,2020-04-03 13:30:00,1.25
2020-04-03 13:35:00,2020-04-03 14:10:00,0.5833333333333334
2020-04-03 14:15:00,2020-04-03 14:55:00,0.6666666666666666
2020-04-03 15:00:00,2020-04-04 23:40:00,32.666666666666664
2020-04-04 23:45:00,2020-04-04 23:50:00,0.08333333333333333
2020-04-04 23:55:00,2020-04-05 06:45:00,6.833333333333333
2020-04-05 06:50:00,2020-04-05 09:25:00,2.5833333333333335
2020-04-05 09:30:00,2020-04-05 09:50:00,0.3333333333333333
2020-04-05 09:55:00,2020-04-05 12:05:00,2.1666666666666665
2020-04-05 12:10:00,2020-04-05 13:25:00,1.25
2020-04-05 13:30:00,2020-04-05 15:35:00,2.0833333333333335
2020-04-05 15:40:00,2020-04-06 11:35:00,19.916666666666668
2020-04-06 11:40:00,2020-04-06 12:05:00,0.4166666666666667
2020-04-06 12:10:00,2020-04-06 15:00:00,2.8333333333333335
2020-04-06 15:05:00,2020-04-06 15:25:00,0.3333333333333333
2020-04-06 15:30:00,2020-04-06 16:05:00,0.5833333333333334
2020-04-06 16:10:00,2020-04-06 17:05:00,0.9166666666666666
2020-04-06 17:10:00,2020-04-06 17:15:00,0.08333333333333333
2020-04-06 17:20:00,2020-04-06 19:40:00,2.3333333333333335
2020-04-06 19:45:00,2020-04-06 19:50:00,0.08333333333333333
2020-04-06 20:00:00,2020-04-06 20:55:00,0.9166666666666666
2020-04-06 21:00:00,2020-04-06 21:10:00,0.16666666666666666
2020-04-06 21:15:00,2020-04-06 22:35:00,1.3333333333333333
2020-04-06 22:40:00,2020-04-07 00:30:00,1.8333333333333333
2020-04-07 00:40:00,2020-04-07 01:25:00,0.75
2020-04-07 01:30:00,2020-04-07 14:20:00,12.833333333333334
2020-04-07 14:25:00,2020-04-07 15:50:00,1.4166666666666667
2020-04-07 15:55:00,2020-04-07 16:20:00,0.4166666666666667
2020-04-07 16:25:00,2020-04-07 17:50:00,1.4166666666666667
2020-04-07 17:55:00,2020-04-07 21:50:00,3.9166666666666665
2020-04-07 21:55:00,2020-04-07 22:20:00,0.4166666666666667
2020-04-07 22:25:00,2020-04-08 10:45:00,12.333333333333334
2020-04-08 10:50:00,2020-04-08 14:00:00,3.1666666666666665
2020-04-08 14:15:00,2020-04-08 16:25:00,2.1666666666666665
2020-04-08 16:30:00,2020-04-08 16:45:00,0.25
2020-04-08 17:00:00,2020-04-08 17:55:00,0.9166666666666666
2020-04-08 18:05:00,2020-04-09 13:00:00,18.916666666666668
2020-04-09 13:05:00,2020-04-09 13:35:00,0.5
2020-04-09 13:40:00,2020-04-09 13:50:00,0.16666666666666666
2020-04-09 13:55:00,2020-04-09 14:00:00,0.08333333333333333
2020-04-09 14:05:00,2020-04-09 14:15:00,0.16666666666666666
2020-04-09 14:20:00,2020-04-09 14:30:00,0.16666666666666666
2020-04-09 14:55:00,2020-04-09 15:10:00,0.25
2020-04-09 15:15:00,2020-04-10 03:00:00,11.75
2020-04-10 03:05:00,2020-04-10 03:20:00,0.25
2020-04-10 03:30:00,2020-04-10 11:40:00,8.166666666666666
2020-04-10 11:45:00,2020-04-10 15:30:00,3.75
2020-04-10 15:35:00,2020-04-10 16:40:00,1.0833333333333333
2020-04-10 16:45:00,2020-04-10 19:35:00,2.8333333333333335
2020-04-10 19:40:00,2020-04-10 20:20:00,0.6666666666666666
2020-04-10 20:25:00,2020-04-11 02:20:00,5.916666666666667
2020-04-11 02:30:00,2020-04-11 13:35:00,11.083333333333334
2020-04-11 13:40:00,2020-04-11 17:25:00,3.75
2020-04-12 06:00:00,2020-04-12 13:15:00,7.25
2020-04-19 06:40:00,2020-04-19 11:25:00,4.75
2020-04-19 11:30:00,2020-04-19 11:35:00,0.08333333333333333
2020-04-19 11:40:00,2020-04-19 14:35:00,2.9166666666666665
2020-04-19 14:40:00,2020-04-19 15:40:00,1.0
2020-04-19 15:50:00,2020-04-19 15:55:00,0.08333333333333333
2020-04-19 16:15:00,2020-04-19 16:30:00,0.25
2020-04-19 23:45:00,2020-04-19 23:50:00,0.08333333333333333
2020-04-20 00:10:00,2020-04-20 00:15:00,0.08333333333333333
2020-04-20 00:20:00,2020-04-20 00:25:00,0.08333333333333333
2020-04-20 00:30:00,2020-04-22 15:15:00,62.75
2020-04-22 18:55:00,2020-04-23 12:35:00,17.666666666666668
2020-04-24 07:40:00,2020-04-24 11:40:00,4.0
2020-04-24 11:45:00,2020-04-24 13:25:00,1.6666666666666667
2020-04-24 13:40:00,2020-04-24 13:45:00,0.08333333333333333
2020-04-25 06:10:00,2020-04-25 15:35:00,9.416666666666666
2020-04-25 16:00:00,2020-04-25 17:20:00,1.3333333333333333
2020-04-25 18:50:00,2020-04-25 23:35:00,4.75
2020-04-25 23:45:00,2020-04-25 23:50:00,0.08333333333333333
2020-04-26 00:00:00,2020-04-26 06:10:00,6.166666666666667
2020-04-26 06:15:00,2020-04-26 08:10:00,1.9166666666666667
2020-04-26 08:15:00,2020-04-26 15:55:00,7.666666666666667
2020-04-26 16:00:00,2020-04-27 02:05:00,10.083333333333334
2020-04-27 02:10:00,2020-04-28 10:20:00,32.166666666666664
2020-04-28 10:25:00,2020-04-28 11:00:00,0.5833333333333334
2020-04-28 11:05:00,2020-04-28 11:15:00,0.16666666666666666
2020-04-28 11:20:00,2020-04-28 13:35:00,2.25
2020-04-28 13:40:00,2020-04-28 16:30:00,2.8333333333333335
2020-04-28 22:25:00,2020-04-29 00:20:00,1.9166666666666667
2020-04-29 00:25:00,2020-04-29 00:50:00,0.4166666666666667
2020-04-29 01:05:00,2020-04-29 03:05:00,2.0
2020-04-29 03:10:00,2020-04-29 04:45:00,1.5833333333333333
2020-04-29 04:50:00,2020-04-29 07:10:00,2.3333333333333335
2020-04-29 07:15:00,2020-04-29 11:35:00,4.333333333333333
